Symbol,time,Date,Open,High,Low,Close,Volume,SMA_HIGH,SMA_LOW,SSL_COLOUR,SSL_SWITCH,ATR,RED_CANDLE,VOLUME_REQ,PRICE_REQ,BASELINE_REQ,TRADE_ENTRY,TRADE_RESULT,PERCENT_CHANGE
INSM,09:30:00,2020-04-03 09:30:00,15.2,15.6,14.98,15.38,19222,14.754000000001206,14.562000000000554,GREEN,NO,2.2178571428571425,NO,YES,YES,YES,YES,LOSS,3.605099386958944
IOVA,09:30:00,2020-04-03 09:30:00,28.68,29.2,28.19,28.77,27693,28.279000000001158,27.986500000000692,GREEN,NO,7.109285714285713,NO,YES,YES,YES,YES,TIE,-0.4171011470281578
IQ,09:30:00,2020-04-06 09:30:00,17.2,17.44,16.1,17.22,545474,16.984000000001277,16.702000000000687,GREEN,NO,14.822857142857142,NO,YES,YES,YES,YES,TIE,-2.671312427409973
IRDM,09:30:00,2020-04-03 09:30:00,21.99,22.98,21.85,22.13,14007,21.49300000000124,21.293000000000696,GREEN,NO,11.348571428571427,NO,YES,YES,YES,YES,TIE,-9.308630817894256
IRWD,09:30:00,2020-04-03 09:30:00,10.08,10.26,9.5,10.1,20736,9.989000000001225,9.899000000000731,GREEN,NO,11.400714285714288,NO,YES,YES,YES,YES,TIE,-2.5742574257425725
ITRI,09:30:00,2020-04-06 09:30:00,56.38,58.11,55.65,57.52,10103,54.04750000000126,53.4455000000004,GREEN,NO,37.66857142857143,NO,YES,YES,YES,YES,TIE,1.6689847009735632
IUSV,09:30:00,2020-04-03 09:30:00,44.92,45.43,44.92,45.37,28438,44.826500000001246,44.663000000000345,GREEN,NO,2.5707142857142844,NO,YES,YES,YES,YES,LOSS,1.416527598476022
JAZZ,09:30:00,2020-04-03 09:30:00,99.04,102.84,98.79,101.66,12873,98.10450000000131,97.35900000000031,GREEN,NO,10.63884285714286,NO,YES,YES,YES,YES,LOSS,2.616280458671764
JCOM,09:30:00,2020-04-06 09:30:00,70.05,70.92,69.98,70.74,14188,67.9430000000014,67.38950000000028,GREEN,NO,12.779285714285713,NO,YES,YES,YES,YES,TIE,0.876448968052028
JJSF,09:30:00,2020-04-06 09:30:00,116.61,117.91,116.57,117.75,2066,111.16700000000141,110.25200000000031,GREEN,NO,12.194285714285712,NO,YES,YES,YES,YES,TIE,1.8174097664543527
JNCE,09:30:00,2020-04-06 09:30:00,4.51,4.74,4.51,4.53,9680,4.244500000001321,4.185000000000239,GREEN,NO,21.000714285714285,NO,YES,YES,YES,YES,TIE,8.830022075055176
KIRK,09:30:00,2020-04-06 09:30:00,0.71,0.75,0.71,0.74,7634,0.7155000000012169,0.7015000000003064,GREEN,NO,3.135714285714285,NO,YES,YES,YES,YES,TIE,-1.3513513513513526
KLIC,09:30:00,2020-04-03 09:30:00,20.65,20.9,20.52,20.8,9465,20.615500000001198,20.50450000000032,GREEN,NO,22.227857142857147,NO,YES,YES,YES,YES,TIE,-2.499999999999998
KLXE,09:30:00,2020-04-06 09:30:00,0.69,0.71,0.68,0.71,198161,0.7295000000012105,0.6765000000003292,GREEN,NO,22.021428571428572,NO,YES,YES,YES,YES,TIE,7.042253521126768
KMPH,09:30:00,2020-04-07 09:30:00,0.21,0.22,0.2,0.21,206763,0.2100000000012108,0.20150000000032955,GREEN,NO,10.900714285714283,NO,YES,YES,YES,YES,TIE,0.0
KNSA,09:30:00,2020-04-03 09:30:00,16.83,17.81,16.76,17.51,10499,15.867500000001204,15.650000000000329,GREEN,NO,2.9328571428571433,NO,YES,YES,YES,YES,TIE,-0.7424328954883069
KOD,09:30:00,2020-04-06 09:30:00,44.95,46.65,44.55,46.49,2302,43.329500000001154,42.639000000000436,GREEN,NO,12.939285714285715,NO,YES,YES,YES,YES,TIE,0.9249300924930086
KPTI,09:30:00,2020-04-06 09:30:00,18.77,19.0,18.4,18.95,20231,18.005000000001164,17.722500000000444,GREEN,NO,14.004285714285714,NO,YES,YES,YES,YES,TIE,0.8970976253298244
KRMD,09:30:00,2020-04-06 09:30:00,7.77,7.95,7.77,7.935,8696,7.284350000001174,7.175285000000452,GREEN,NO,8.242385714285714,NO,YES,YES,YES,YES,TIE,6.994328922495282
KURA,09:30:00,2020-04-06 09:30:00,8.49,8.65,8.26,8.65,9305,8.019000000001098,7.896000000000434,GREEN,NO,5.8248428571428565,NO,YES,YES,YES,YES,TIE,0.6936416184971156
LAKE,09:30:00,2020-04-03 09:30:00,17.66,17.95,17.07,17.85,109740,17.00650000000109,16.691000000000432,GREEN,NO,2.5719857142857148,NO,YES,YES,YES,YES,LOSS,3.6022208883553426
LAKE,09:30:00,2020-04-06 09:30:00,17.47,18.41,17.47,17.72,112927,17.511500000001096,17.231000000000428,GREEN,NO,2.5584142857142864,NO,YES,YES,YES,YES,LOSS,3.609500967429863
LAND,09:30:00,2020-04-06 09:30:00,11.94,11.99,11.84,11.99,7785,11.442500000001061,11.340000000000401,GREEN,NO,19.702142857142857,NO,YES,YES,YES,YES,TIE,-3.919933277731448
LGIH,09:30:00,2020-04-06 09:30:00,40.09,42.21,39.23,40.54,67804,34.49000000000103,33.915000000000326,GREEN,NO,16.77714285714286,NO,YES,YES,YES,YES,TIE,1.7020226936359097
LIND,09:30:00,2020-04-07 09:30:00,4.61,5.06,4.54,4.71,55904,4.163500000000981,3.9945000000001856,GREEN,NO,9.350714285714286,NO,YES,YES,YES,YES,TIE,5.944798301486205
LIVN,09:30:00,2020-04-06 09:30:00,44.24,45.31,42.31,44.94,7345,42.173000000001004,41.64150000000018,GREEN,NO,8.643571428571429,NO,YES,YES,YES,YES,TIE,2.1139296840231485
LJPC,09:30:00,2020-04-02 09:30:00,4.86,4.99,4.85,4.88,24817,4.577500000001015,4.495000000000182,GREEN,NO,11.482142857142858,NO,YES,YES,YES,YES,TIE,4.098360655737709
LJPC,09:30:00,2020-04-07 09:30:00,5.94,6.18,5.94,6.1,77655,5.627000000001017,5.53500000000018,GREEN,NO,11.439285714285715,NO,YES,YES,YES,YES,TIE,-6.721311475409824
LOCO,09:30:00,2020-04-06 09:30:00,8.26,8.44,8.17,8.28,22350,7.679000000001014,7.582500000000224,GREEN,NO,3.2692857142857146,NO,YES,YES,YES,YES,TIE,3.0193236714975846
LOGI,09:30:00,2020-04-03 09:30:00,43.34,43.59,43.21,43.49,23995,42.651000000001,42.50700000000022,GREEN,NO,3.0557142857142847,NO,YES,YES,YES,YES,TIE,-1.2646585421936176
LOVE,09:30:00,2020-04-06 09:30:00,4.38,4.55,4.19,4.39,10593,4.275500000000919,4.18900000000018,GREEN,NO,9.112142857142855,NO,YES,YES,YES,YES,TIE,-5.922551252847376
LPSN,09:30:00,2020-04-06 09:30:00,21.61,22.15,21.5,22.07,27579,20.540000000000934,20.308500000000173,GREEN,NO,11.301428571428573,NO,YES,YES,YES,YES,TIE,2.220208427729943
LSTR,09:30:00,2020-04-03 09:30:00,93.02,93.64,92.37,93.63,2352,92.00800000000109,91.59550000000029,GREEN,NO,40.42428571428571,NO,YES,YES,YES,YES,TIE,-2.4671579621916075
LTRPA,09:30:00,2020-04-06 09:30:00,1.58,1.64,1.55,1.62,25852,1.4270000000010212,1.392500000000274,GREEN,NO,7.935,NO,YES,YES,YES,YES,TIE,11.111111111111107
LTRPA,09:30:00,2020-04-07 09:30:00,1.9,2.08,1.9,1.95,107072,1.8295000000010224,1.7910000000002746,GREEN,NO,7.832142857142857,NO,YES,YES,YES,YES,TIE,-6.153846153846148
LUNA,09:30:00,2020-04-07 09:30:00,6.32,6.54,6.26,6.49,34118,5.977000000001028,5.9165000000003705,GREEN,NO,29.810714285714283,NO,YES,YES,YES,YES,TIE,-6.009244992295849
LX,09:30:00,2020-04-07 09:30:00,8.86,8.97,8.8,8.9,225560,8.566000000001045,8.49750000000037,GREEN,NO,17.576428571428572,NO,YES,YES,YES,YES,TIE,1.5730337078651548
LYFT,09:30:00,2020-04-06 09:30:00,23.65,24.0,23.34,23.85,554018,21.735500000001057,21.33900000000036,GREEN,NO,4.261428571428572,NO,YES,YES,YES,YES,TIE,7.96645702306079
MANH,09:30:00,2020-04-03 09:30:00,46.06,48.34,46.0,47.12,17249,45.31000000000106,44.860000000000326,GREEN,NO,3.939285714285714,NO,YES,YES,YES,YES,LOSS,2.09002849866602
MARK,09:30:00,2020-04-03 09:30:00,0.38,0.38,0.36,0.38,472585,0.366500000001052,0.36050000000024746,GREEN,NO,10.412142857142856,NO,YES,YES,YES,YES,TIE,-2.6315789473684235
MBRX,09:30:00,2020-04-06 09:30:00,0.57,0.59,0.56,0.58,57468,0.566000000000791,0.5550000000001329,GREEN,NO,15.595,NO,YES,YES,YES,YES,TIE,-3.4482758620689493
MCFT,09:30:00,2020-04-06 09:30:00,5.29,5.53,5.24,5.31,36614,5.131000000000776,5.053000000000137,GREEN,NO,4.277185714285714,NO,YES,YES,YES,YES,TIE,0.564971751412434
MCHI,09:30:00,2020-04-03 09:30:00,56.9,57.06,56.8,56.98,136957,56.60900000000079,56.47950000000011,GREEN,NO,5.816471428571428,NO,YES,YES,YES,YES,TIE,-1.3689013689013585
MDGL,09:30:00,2020-04-06 09:30:00,61.39,64.19,61.39,63.69,8694,58.699500000000725,57.980500000000156,GREEN,NO,15.778571428571427,NO,YES,YES,YES,YES,TIE,2.9831998743915933
MDLZ,09:30:00,2020-04-03 09:30:00,50.34,51.08,50.11,50.91,379974,49.95000000000071,49.6745000000001,GREEN,NO,15.756428571428573,NO,YES,YES,YES,YES,TIE,-1.0606953447259855
MEET,09:30:00,2020-04-03 09:30:00,5.88,5.94,5.84,5.93,95582,5.838500000000645,5.811000000000012,GREEN,NO,14.356428571428568,NO,YES,YES,YES,YES,TIE,-0.674536256323778
MEIP,09:30:00,2020-04-06 09:30:00,1.53,1.6,1.53,1.58,29546,1.3965000000006458,1.3690000000000109,GREEN,NO,11.245,NO,YES,YES,YES,YES,TIE,-1.8987341772151913
MELI,09:30:00,2020-04-06 09:30:00,473.88,477.99,470.09,477.99,39983,454.19450000000063,449.56349999999986,GREEN,NO,38.74285714285714,NO,YES,YES,YES,YES,WIN,4.052684903748733
MERC,09:30:00,2020-04-06 09:30:00,7.14,7.5,7.14,7.49,33413,6.9865000000005075,6.900500000000018,GREEN,NO,74.97785714285712,NO,YES,YES,YES,YES,TIE,1.4686248331108067
MGI,09:30:00,2020-04-06 09:30:00,1.24,1.27,1.22,1.25,48871,1.1925000000004506,1.174000000000047,GREEN,NO,10.057857142857145,NO,YES,YES,YES,YES,TIE,1.6000000000000014
MGNX,09:30:00,2020-04-03 09:30:00,5.41,5.49,5.38,5.44,2791,5.301000000000512,5.256000000000043,GREEN,NO,12.156428571428574,NO,YES,YES,YES,YES,TIE,-4.595588235294117
MGPI,09:30:00,2020-04-02 09:30:00,26.23,26.23,26.23,26.23,1070,25.989000000000523,25.74950000000005,GREEN,NO,8.459285714285713,NO,YES,YES,YES,YES,TIE,4.613038505528025
MGPI,09:30:00,2020-04-03 09:30:00,27.61,28.01,27.33,27.87,4265,27.16950000000054,26.953000000000053,GREEN,NO,8.565,NO,YES,YES,YES,YES,TIE,-4.772156440617158
MIK,09:30:00,2020-04-02 09:30:00,1.59,1.6,1.58,1.59,69785,1.5405000000004867,1.522000000000094,GREEN,NO,7.8985714285714295,NO,YES,YES,YES,YES,TIE,-3.7735849056603805
MIK,09:30:00,2020-04-06 09:30:00,1.82,1.95,1.79,1.89,324753,1.5860000000004886,1.543500000000093,GREEN,NO,7.88,NO,YES,YES,YES,YES,TIE,6.3492063492063435
MINI,09:30:00,2020-04-07 09:30:00,23.84,24.08,23.22,23.92,30830,22.782000000000483,22.60900000000009,GREEN,NO,7.215714285714286,NO,YES,YES,YES,YES,TIE,-0.6688963210702347
MIST,09:30:00,2020-04-06 09:30:00,1.8,1.8,1.78,1.8,50355,1.754500000000483,1.7330000000000847,GREEN,NO,5.0842857142857145,NO,YES,YES,YES,YES,TIE,17.222222222222214
MKSI,09:30:00,2020-04-03 09:30:00,77.66,78.32,76.97,78.0,4119,76.42600000000049,75.96050000000011,GREEN,NO,7.204285714285716,NO,YES,YES,YES,YES,LOSS,2.3090659340659347
MNKD,09:30:00,2020-04-06 09:30:00,0.95,0.98,0.95,0.98,116303,0.925000000000866,0.9155000000000909,GREEN,NO,5.025714285714286,NO,YES,YES,YES,YES,TIE,0.0
MORN,09:30:00,2020-04-06 09:30:00,112.63,114.98,110.83,113.68,2268,111.07150000000078,110.28100000000015,GREEN,NO,10.267142857142858,NO,YES,YES,YES,YES,TIE,0.6069669247009128
MRCY,09:30:00,2020-04-06 09:30:00,71.73,72.34,70.75,72.09,5136,67.83750000000074,67.13300000000011,GREEN,NO,28.09857142857143,NO,YES,YES,YES,YES,TIE,2.6078512969898675
MRNA,09:30:00,2020-04-02 09:30:00,30.57,30.74,30.31,30.7,352776,30.005000000000738,29.638500000000054,GREEN,NO,12.155714285714286,NO,YES,YES,YES,YES,TIE,7.1986970684039004
MRVL,09:30:00,2020-04-03 09:30:00,22.45,22.86,22.45,22.71,479264,22.118000000000738,21.930500000000077,GREEN,NO,9.653571428571428,NO,YES,YES,YES,YES,TIE,-1.321003963011892
MSFT,09:30:00,2020-04-03 09:30:00,155.2,156.94,154.45,156.34,2658131,153.95350000000082,152.9995000000001,GREEN,NO,15.229285714285718,NO,YES,YES,YES,YES,LOSS,2.435282991282736
MTSI,09:30:00,2020-04-03 09:30:00,18.4,18.75,18.1,18.67,5425,18.081500000000798,17.942500000000102,GREEN,NO,2.2028571428571424,NO,YES,YES,YES,YES,LOSS,2.9497283648328096
MU,09:30:00,2020-04-03 09:30:00,40.97,41.86,40.1,41.76,1418666,40.68650000000081,40.25150000000012,GREEN,NO,3.3114285714285714,NO,YES,YES,YES,YES,LOSS,1.9824165298303231
MXIM,09:30:00,2020-04-03 09:30:00,47.4,48.43,47.2,48.22,86526,46.8055000000008,46.51850000000012,GREEN,NO,8.744628571428569,NO,YES,YES,YES,YES,TIE,0.2903359601824981
MYGN,09:30:00,2020-04-03 09:30:00,13.02,13.29,12.91,13.14,11174,13.034000000000816,12.925500000000081,GREEN,NO,10.437485714285714,NO,YES,YES,YES,YES,TIE,-6.621004566210054
MYL,09:30:00,2020-04-06 09:30:00,14.14,14.58,13.98,14.43,446545,13.970000000000816,13.790500000000081,GREEN,NO,7.106421428571428,NO,YES,YES,YES,YES,TIE,-2.7027027027027066
MYOK,09:30:00,2020-04-03 09:30:00,46.34,47.47,45.15,47.45,3613,45.17750000000081,44.76900000000008,GREEN,NO,5.968571428571428,NO,YES,YES,YES,YES,LOSS,3.1446635556224596
NATI,09:30:00,2020-04-03 09:30:00,32.9,33.58,31.58,33.29,19868,32.00700000000081,31.75150000000007,GREEN,NO,4.0699999999999985,NO,YES,YES,YES,YES,TIE,-1.2916791829378182
NBLX,09:30:00,2020-04-06 09:30:00,3.21,3.24,3.11,3.22,41025,3.168500000000717,3.0960000000000893,GREEN,NO,13.315714285714286,NO,YES,YES,YES,YES,TIE,-3.7267080745341645
NBTB,09:30:00,2020-04-03 09:30:00,32.44,32.61,32.14,32.58,1252,32.27650000000075,32.08500000000009,GREEN,NO,2.832857142857143,NO,YES,YES,YES,YES,LOSS,2.1737700605103925
NDAQ,09:30:00,2020-04-03 09:30:00,94.53,95.57,93.71,95.14,36740,93.25750000000076,92.64000000000006,GREEN,NO,11.057142857142857,NO,YES,YES,YES,YES,TIE,-0.10510826150934865
NDLS,09:30:00,2020-04-06 09:30:00,3.61,3.92,3.57,3.75,39244,3.2760000000006833,3.2270000000000167,GREEN,NO,16.25357142857143,NO,YES,YES,YES,YES,TIE,4.533333333333331
NEO,09:30:00,2020-04-03 09:30:00,26.9,27.14,26.38,27.05,9528,26.51400000000067,26.317999999999994,GREEN,NO,25.832857142857137,NO,YES,YES,YES,YES,TIE,-10.388170055452873
NEPT,09:30:00,2020-04-06 09:30:00,1.16,1.17,1.13,1.17,81934,1.140000000000667,1.1189999999999984,GREEN,NO,17.452142857142857,NO,YES,YES,YES,YES,TIE,-2.5641025641025665
NEWT,09:30:00,2020-04-06 09:30:00,11.23,11.66,11.23,11.32,23916,10.22750000000066,9.907499999999997,GREEN,NO,5.747857142857143,NO,YES,YES,YES,YES,TIE,-2.826855123674914
NICE,09:30:00,2020-04-06 09:30:00,146.92,147.86,146.07,147.72,13429,142.98800000000082,142.04750000000018,GREEN,NO,35.917142857142856,NO,YES,YES,YES,YES,TIE,2.856756024911995
NNBR,09:30:00,2020-04-06 09:30:00,1.5,1.63,1.5,1.61,9847,1.4255000000008298,1.3890000000002598,GREEN,NO,1.1014285714285714,NO,YES,YES,YES,YES,TIE,-4.968944099378886
NSTG,09:30:00,2020-04-03 09:30:00,22.7,23.22,22.7,23.02,4617,22.46900000000084,22.29100000000027,GREEN,NO,11.280000000000005,NO,YES,YES,YES,YES,TIE,0.9556907037358768
NTNX,09:30:00,2020-04-06 09:30:00,15.13,15.33,14.91,15.27,166841,14.190000000000662,14.02800000000024,GREEN,NO,23.955,NO,YES,YES,YES,YES,TIE,5.042567125081857
NTRA,09:30:00,2020-04-03 09:30:00,27.5,28.22,27.27,27.5,20706,27.21550000000065,26.94300000000023,GREEN,NO,2.2785714285714285,NO,YES,YES,YES,YES,LOSS,2.071428571428571
NVAX,09:30:00,2020-04-06 09:30:00,15.6,16.43,15.15,16.35,708387,15.368000000000768,14.816000000000274,GREEN,NO,6.280714285714287,NO,YES,YES,YES,YES,TIE,-1.5290519877675839
NWL,09:30:00,2020-04-06 09:30:00,12.68,13.03,12.59,12.995,181470,12.020250000000935,11.905750000000484,GREEN,NO,19.33642857142857,NO,YES,YES,YES,YES,TIE,-1.4236244709503556
NWS,09:30:00,2020-04-06 09:30:00,8.57,8.74,8.57,8.72,24171,8.174000000000937,8.115000000000483,GREEN,NO,2.832142857142857,NO,YES,YES,YES,YES,TIE,2.9816513761467864
NYMT,09:30:00,2020-04-06 09:30:00,1.25,1.3,1.2,1.27,1484357,1.0685000000009914,1.0480000000004908,GREEN,NO,13.810714285714285,NO,YES,YES,YES,YES,TIE,-5.511811023622052
OCSL,09:30:00,2020-04-06 09:30:00,3.16,3.21,3.13,3.17,35763,3.0490000000009863,3.025500000000496,GREEN,NO,2.5517000000000003,NO,YES,YES,YES,YES,TIE,3.154574132492116
OCUL,09:30:00,2020-04-06 09:30:00,4.99,5.05,4.91,5.05,58928,4.742000000000983,4.6930000000004926,GREEN,NO,1.4174142857142855,NO,YES,YES,YES,YES,TIE,1.980198019801991
ODFL,09:30:00,2020-04-03 09:30:00,122.91,125.51,122.91,125.15,21949,121.61150000000096,120.97750000000043,GREEN,NO,8.762221428571427,NO,YES,YES,YES,YES,LOSS,1.7503438730666054
ODP,09:30:00,2020-04-03 09:30:00,1.61,1.67,1.57,1.64,267450,1.5880000000009118,1.5640000000004741,GREEN,NO,20.085714285714293,NO,YES,YES,YES,YES,TIE,-2.4390243902438913
OESX,09:30:00,2020-04-06 09:30:00,3.47,3.51,3.42,3.49,18802,3.242500000000912,3.1955000000004725,GREEN,NO,20.059285714285714,NO,YES,YES,YES,YES,TIE,3.43839541547277
OKTA,09:30:00,2020-04-06 09:30:00,123.0,125.75,121.49,125.18,262561,118.69100000000094,117.67650000000044,GREEN,NO,12.777857142857144,NO,YES,YES,YES,YES,TIE,2.348617990094262
OPTN,09:30:00,2020-04-07 09:30:00,3.99,4.05,3.98,3.99,55196,3.845000000001015,3.790000000000544,GREEN,NO,2.3242857142857143,NO,YES,YES,YES,YES,LOSS,14.563193698532043
ORBC,09:30:00,2020-04-06 09:30:00,1.99,2.04,1.95,2.03,10725,1.8890000000010123,1.8530000000005475,GREEN,NO,0.6114285714285714,NO,YES,YES,YES,YES,TIE,2.955665024630545
ORLY,09:30:00,2020-04-03 09:30:00,300.97,302.97,299.19,301.78,33394,300.730500000001,299.1700000000006,GREEN,NO,21.662142857142854,NO,YES,YES,YES,YES,LOSS,1.7945310207057172
OSTK,09:30:00,2020-04-06 09:30:00,5.6,5.84,5.45,5.64,346331,4.904000000001052,4.732000000000721,GREEN,NO,26.258571428571425,NO,YES,YES,YES,YES,TIE,-2.659574468085097
OSW,09:30:00,2020-04-02 09:30:00,3.76,3.81,3.7,3.81,9017,3.691000000001055,3.62600000000072,GREEN,NO,2.2792857142857144,NO,YES,YES,YES,YES,LOSS,14.955943007124109
PAYS,09:30:00,2020-04-03 09:30:00,4.08,4.5,4.08,4.5,217807,4.059500000001084,4.012000000000689,GREEN,NO,3.4564285714285714,NO,YES,YES,YES,YES,TIE,-0.8888888888888897
PAYS,09:30:00,2020-04-07 09:30:00,5.45,5.68,5.4,5.63,95453,5.115000000001084,4.969000000000689,GREEN,NO,3.4228571428571426,NO,YES,YES,YES,YES,TIE,11.012433392539966
PBPB,09:30:00,2020-04-06 09:30:00,3.11,3.19,3.06,3.19,6704,2.904500000001014,2.853500000000732,GREEN,NO,9.182857142857145,NO,YES,YES,YES,YES,TIE,0.31347962382445865
PBPB,09:30:00,2020-04-07 09:30:00,3.29,3.47,3.28,3.43,34897,3.2475000000010152,3.200000000000732,GREEN,NO,9.115,NO,YES,YES,YES,YES,TIE,0.5830903790087468
PCAR,09:30:00,2020-04-02 09:30:00,60.26,60.83,60.03,60.67,49346,59.23050000000103,58.84400000000071,GREEN,NO,4.8464285714285715,NO,YES,YES,YES,YES,TIE,-0.23075655183781205
PDD,09:30:00,2020-04-07 09:30:00,38.69,39.36,38.56,39.11,931494,38.23150000000103,38.018500000000714,GREEN,NO,2.917857142857144,NO,YES,YES,YES,YES,LOSS,1.865160536216533
PDLI,09:30:00,2020-04-06 09:30:00,2.71,2.76,2.71,2.75,27764,2.6765000000010315,2.652500000000708,GREEN,NO,5.237857142857143,NO,YES,YES,YES,YES,TIE,3.2727272727272676
PDP,09:30:00,2020-04-03 09:30:00,52.65,52.9,52.54,52.9,3924,52.316000000001004,52.22900000000075,GREEN,NO,8.26,NO,YES,YES,YES,YES,TIE,-2.2684310018903515
PETS,09:30:00,2020-04-03 09:30:00,29.1,29.9,28.69,29.31,77221,28.758000000000948,28.499000000000862,GREEN,NO,17.308571428571433,NO,YES,YES,YES,YES,TIE,-4.2306380075059655
PEY,09:30:00,2020-04-07 09:30:00,13.55,13.6,13.52,13.55,19547,13.08550000000094,13.040000000000838,GREEN,NO,10.191428571428572,NO,YES,YES,YES,YES,TIE,-2.2140221402214073
PFF,09:30:00,2020-04-03 09:30:00,30.31,30.44,30.2,30.36,283894,30.136500000000964,29.96650000000083,GREEN,NO,3.4849999999999994,NO,YES,YES,YES,YES,TIE,-1.6469038208168645
PFLT,09:30:00,2020-04-06 09:30:00,4.68,4.97,4.68,4.85,105643,4.373500000000936,4.302000000000834,GREEN,NO,3.6978571428571434,NO,YES,YES,YES,YES,TIE,-4.329896907216495
PGEN,09:30:00,2020-04-03 09:30:00,2.81,2.93,2.81,2.85,14150,2.752470000000956,2.7216650000009484,GREEN,NO,17.532857142857143,NO,YES,YES,YES,YES,TIE,-2.280701754385963
PIRS,09:30:00,2020-04-03 09:30:00,2.12,2.12,2.03,2.12,4445,2.05450000000094,2.0325000000009528,GREEN,NO,5.008571428571429,NO,YES,YES,YES,YES,TIE,-2.8301886792452855
PLAB,09:30:00,2020-04-03 09:30:00,9.81,9.97,9.69,9.88,6628,9.812500000000933,9.739500000000954,GREEN,NO,4.482857142857143,NO,YES,YES,YES,YES,TIE,-3.846153846153854
PLAY,09:30:00,2020-04-06 09:30:00,11.24,11.96,11.2,11.45,442616,10.272500000000935,9.958500000000956,GREEN,NO,3.0435714285714286,NO,YES,YES,YES,YES,LOSS,6.645352464129757
PNFP,09:30:00,2020-04-03 09:30:00,37.19,37.55,36.39,37.4,6100,36.491000000000994,36.19700000000105,GREEN,NO,6.528571428571429,NO,YES,YES,YES,YES,LOSS,4.364018334606571
PNNT,09:30:00,2020-04-06 09:30:00,2.53,2.6,2.5,2.55,46238,2.2595000000009917,2.225000000001034,GREEN,NO,5.5142857142857125,NO,YES,YES,YES,YES,TIE,6.666666666666682
PNNT,09:30:00,2020-04-07 09:30:00,2.93,3.08,2.93,3.03,58962,2.7375000000009915,2.6910000000010337,GREEN,NO,5.541428571428571,NO,YES,YES,YES,YES,TIE,-4.290429042904288
PPC,09:30:00,2020-04-06 09:30:00,18.06,18.25,18.06,18.21,19438,17.470500000001017,17.37650000000103,GREEN,NO,14.606428571428571,NO,YES,YES,YES,YES,TIE,0.10982976386600535
PRGS,09:30:00,2020-04-06 09:30:00,33.5,33.76,33.02,33.51,27317,32.208500000000946,31.97350000000106,GREEN,NO,10.042857142857144,NO,YES,YES,YES,YES,TIE,3.222918531781574
PRTA,09:30:00,2020-04-03 09:30:00,11.44,11.5,11.44,11.5,400,11.269000000000926,11.182500000001085,GREEN,NO,5.055,NO,YES,YES,YES,YES,LOSS,10.989130434782608
PRTK,09:30:00,2020-04-03 09:30:00,3.0,3.02,2.95,3.01,9719,2.9420000000009305,2.912500000001081,GREEN,NO,1.4649999999999996,NO,YES,YES,YES,YES,TIE,5.647840531561474
PRTK,09:30:00,2020-04-06 09:30:00,3.3,3.41,3.28,3.37,29770,3.1570000000009317,3.102000000001079,GREEN,NO,1.4278571428571425,NO,YES,YES,YES,YES,TIE,13.94658753709198
PS,09:30:00,2020-04-06 09:30:00,10.31,10.59,10.25,10.39,40645,9.639000000000934,9.50400000000108,GREEN,NO,1.2357142857142858,NO,YES,YES,YES,YES,WIN,5.946652000549979
PTEN,09:30:00,2020-04-03 09:30:00,1.92,1.98,1.89,1.93,197442,1.9685000000009327,1.900500000001101,GREEN,NO,4.9607142857142845,NO,YES,YES,YES,YES,TIE,-11.398963730569948
PTI,09:30:00,2020-04-06 09:30:00,1.14,1.15,1.13,1.14,22476,1.1200000000009347,1.1060000000011008,GREEN,NO,3.345,NO,YES,YES,YES,YES,TIE,0.8771929824561412
PULM,09:30:00,2020-04-03 09:30:00,1.3,1.38,1.25,1.33,275122,1.1770000000009346,1.150000000001108,GREEN,NO,4.398571428571429,NO,YES,YES,YES,YES,TIE,-7.518796992481209
PVAC,09:30:00,2020-04-07 09:30:00,3.15,3.35,3.14,3.2,94999,3.0535000000009354,2.9435000000011082,GREEN,NO,3.98,NO,YES,YES,YES,YES,LOSS,31.093749999999996
PXLW,09:30:00,2020-04-06 09:30:00,2.89,2.9,2.89,2.89,15671,2.723500000000936,2.7020000000011097,GREEN,NO,2.0985714285714288,NO,YES,YES,YES,YES,TIE,12.456747404844286
PZZA,09:30:00,2020-04-03 09:30:00,54.27,55.2,53.46,55.2,30543,53.48850000000103,53.11300000000115,GREEN,NO,10.784285714285717,NO,YES,YES,YES,YES,LOSS,4.884187370600415
QCOM,09:30:00,2020-04-03 09:30:00,68.07,68.69,67.68,68.59,412965,67.22000000000101,66.73450000000119,GREEN,NO,12.0,NO,YES,YES,YES,YES,LOSS,4.373815424989065
QFIN,09:30:00,2020-04-07 09:30:00,8.0,8.18,8.0,8.02,31606,7.888500000001012,7.817000000001234,GREEN,NO,10.130714285714287,NO,YES,YES,YES,YES,TIE,1.9950124688279323
QNST,09:30:00,2020-04-03 09:30:00,7.0,7.49,6.94,7.08,5317,6.962000000000971,6.8935000000012066,GREEN,NO,12.394285714285711,NO,YES,YES,YES,YES,TIE,-7.3446327683615875
QQQ,09:30:00,2020-04-03 09:30:00,185.47,187.07,184.93,186.67,3010816,184.77300000000102,183.83400000000117,GREEN,NO,19.69928571428571,NO,YES,YES,YES,YES,LOSS,2.638250082268939
QTNT,09:30:00,2020-04-03 09:30:00,3.9,3.95,3.73,3.91,6345,3.8490000000011713,3.8130000000012174,GREEN,NO,13.016428571428573,NO,YES,YES,YES,YES,TIE,-5.1150895140665
